row_index,HFDH_EVENT_SMAS_HISTORY_ID,BASIN,LOCATION,RIVERMILE,HFDH_EVENT_SMAS_SAMPLE_DATE,HFDH_GRADIENT,HFDH_EPIFAUNAL_COVER,HFDH_EMBEDDEDNESS_POOLING,HFDH_VELOCITY_DEPTH_REGIME,HFDH_SEDIMENT_DEPOSITION,HFDH_FLOW_STATUS,HFDH_CHANNEL_ALTERATION,HFDH_RIFFLE_BEND_FREQUENCY,HFDH_LEFT_BANK_STABILITY,HFDH_RIGHT_BANK_STABILITY,HFDH_LEFT_BANK_VEG,HFDH_RIGHT_BANK_VEG,HFDH_LEFT_BANK_VEG_ZONE,HFDH_RIGHT_BANK_VEG_ZONE,HFDH_HABITAT_COMMENT,instance_id,EVENT_SMAS_ID
663,12-ORSK-0.9,12,ORSK,0.9,07/28/2010,High,5,4,12,18,20,20,15,9,9,9,9,6,6,,12-ORSK-0.9_20100728_663,12-ORSK-0.9_20100728
664,12-ORSK-20.6,12,ORSK,20.6,07/28/2010,High,4,11,20,15,18,20,17,10,10,10,9,9,8,,12-ORSK-20.6_20100728_664,12-ORSK-20.6_20100728
665,12-SAUQ-1.7,12,SAUQ,1.7,07/28/2010,High,8,12,3,18,15,20,20,10,8,10,7,6,4,,12-SAUQ-1.7_20100728_665,12-SAUQ-1.7_20100728
666,12-SCHO-79.0,12,SCHO,79.0,07/28/2010,High,11,14,12,16,11,15,12,9,9,3,5,2,3,,12-SCHO-79.0_20100728_666,12-SCHO-79.0_20100728
667,12-SIXM-1.6,12,SIXM,1.6,07/28/2010,Low,13,9,8,11,19,20,10,10,10,10,8,10,8,,12-SIXM-1.6_20100728_667,12-SIXM-1.6_20100728
668,12-TAYL-1.3,12,TAYL,1.3,07/28/2010,High,19,11,16,15,19,18,14,10,10,10,10,10,10,,12-TAYL-1.3_20100728_668,12-TAYL-1.3_20100728
669,12-THRE-0.5,12,THRE,0.5,07/28/2010,Low,15,17,8,13,20,20,16,10,10,10,10,10,10,,12-THRE-0.5_20100728_669,12-THRE-0.5_20100728
670,12-TWES-0.5,12,TWES,0.5,07/28/2010,High,17,15,18,14,15,18,15,8,8,6,7,9,8,,12-TWES-0.5_20100728_670,12-TWES-0.5_20100728
671,12-BRIM-0.5,12,BRIM,0.5,07/29/2010,High,5,8,9,5,10,9,5,7,8,3,3,2,2,,12-BRIM-0.5_20100729_671,12-BRIM-0.5_20100729
672,12-BVRC-1.3,12,BVRC,1.3,07/29/2010,High,15,17,13,11,14,11,16,9,9,9,8,9,2,,12-BVRC-1.3_20100729_672,12-BVRC-1.3_20100729
673,12-CAJO-5.1,12,CAJO,5.1,07/29/2010,High,12,11,13,8,19,19,9,10,10,5,5,8,6,"Farm stream , warm and turbid",12-CAJO-5.1_20100729_673,12-CAJO-5.1_20100729
674,12-CAYA-4.7,12,CAYA,4.7,07/29/2010,High,14,12,14,17,17,17,18,8,7,5,5,3,2,,12-CAYA-4.7_20100729_674,12-CAYA-4.7_20100729
675,07-CAYG_T27-0.8,07,CAYG_T27,0.8,07/29/2010,High,15,15,16,17,19,18,14,9,10,10,10,10,9,Nice,07-CAYG_T27-0.8_20100729_675,07-CAYG_T27-0.8_20100729
676,12-COBL-0.6,12,COBL,0.6,07/29/2010,High,13,19,15,16,9,12,16,9,9,5,5,4,4,,12-COBL-0.6_20100729_676,12-COBL-0.6_20100729
677,12-DOCK-0.5,12,DOCK,0.5,07/29/2010,High,5,3,1,4,2,2,15,8,8,9,9,5,8,,12-DOCK-0.5_20100729_677,12-DOCK-0.5_20100729
678,12-FLAT-0.1,12,FLAT,0.1,07/29/2010,High,8,5,9,9,14,15,17,10,10,4,7,3,2,,12-FLAT-0.1_20100729_678,12-FLAT-0.1_20100729
679,12-FOX-6.1,12,FOX,6.1,07/29/2010,High,16,17,17,16,8,18,18,7,7,9,6,8,2,,12-FOX-6.1_20100729_679,12-FOX-6.1_20100729
680,12-FULM-3.8,12,FULM,3.8,07/29/2010,High,8,16,18,18,10,20,13,4,4,2,2,6,9,,12-FULM-3.8_20100729_680,12-FULM-3.8_20100729
681,12-HALE-0.7,12,HALE,0.7,07/29/2010,Low,15,16,13,12,19,15,20,7,9,3,10,0,10,,12-HALE-0.7_20100729_681,12-HALE-0.7_20100729
682,12-INDK-0.3,12,INDK,0.3,07/29/2010,High,12,12,15,10,18,13,12,8,3,8,5,9,9,,12-INDK-0.3_20100729_682,12-INDK-0.3_20100729
683,12-MATT-0.4,12,MATT,0.4,07/29/2010,High,12,16,13,15,19,15,20,9,9,7,7,7,3,,12-MATT-0.4_20100729_683,12-MATT-0.4_20100729
684,12-MOHK-98.9,12,MOHK,98.9,07/29/2010,High,3,13,16,10,13,20,7,5,5,8,8,5,8,,12-MOHK-98.9_20100729_684,12-MOHK-98.9_20100729
685,12-ORSK_T16-0.6,12,ORSK_T16,0.6,07/29/2010,Low,4,13,8,9,20,20,10,10,10,7,7,5,5,,12-ORSK_T16-0.6_20100729_685,12-ORSK_T16-0.6_20100729
686,12-OTSO-1.1,12,OTSO,1.1,07/29/2010,High,8,13,6,16,8,20,8,9,9,9,9,10,7,,12-OTSO-1.1_20100729_686,12-OTSO-1.1_20100729
687,12-OTSQ-2.4,12,OTSQ,2.4,07/29/2010,High,5,11,18,17,8,20,10,10,5,9,6,9,6,,12-OTSQ-2.4_20100729_687,12-OTSQ-2.4_20100729
688,12-SHAK-1.8,12,SHAK,1.8,07/29/2010,High,13,16,16,10,16,11,10,4,8,5,8,8,3,,12-SHAK-1.8_20100729_688,12-SHAK-1.8_20100729
689,12-STCH-2.7,12,STCH,2.7,07/29/2010,High,5,15,19,18,15,10,19,9,9,9,9,4,4,,12-STCH-2.7_20100729_689,12-STCH-2.7_20100729
690,12-VWIE-0.3,12,VWIE,0.3,07/29/2010,High,3,8,5,7,4,6,8,3,4,6,6,6,6,,12-VWIE-0.3_20100729_690,12-VWIE-0.3_20100729
691,13-BUSK-3.0,13,BUSK,3.0,08/03/2010,High,18,17,16,18,17,15,18,9,7,3,5,3,4,,13-BUSK-3.0_20100803_691,13-BUSK-3.0_20100803
692,07-FALL-17.9,07,FALL,17.9,08/03/2010,High,16,18,18,0,10,20,20,10,10,10,10,10,10,,07-FALL-17.9_20100803_692,07-FALL-17.9_20100803
693,14-LOOM-0.5,14,LOOM,0.5,08/03/2010,High,18,16,13,19,11,18,17,8,6,9,9,10,10,,14-LOOM-0.5_20100803_693,14-LOOM-0.5_20100803
694,13-ROND-58.0,13,ROND,58.0,08/03/2010,High,14,17,18,20,12,16,20,8,7,8,8,4,10,,13-ROND-58.0_20100803_694,13-ROND-58.0_20100803
695,13-USOP-21.5,13,USOP,21.5,08/03/2010,High,14,13,12,20,9,15,12,8,8,7,8,7,8,,13-USOP-21.5_20100803_695,13-USOP-21.5_20100803
696,14-BAXT-3.6,14,BAXT,3.6,08/04/2010,High,15,16,14,18,10,20,18,10,10,10,8,10,7,,14-BAXT-3.6_20100804_696,14-BAXT-3.6_20100804
697,14-CHOL-0.4,14,CHOL,0.4,08/04/2010,High,18,14,15,15,10,20,16,5,8,8,8,7,7,,14-CHOL-0.4_20100804_697,14-CHOL-0.4_20100804
698,14-DRYD-2.1,14,DRYD,2.1,08/04/2010,High,14,16,20,20,19,20,20,9,9,9,9,10,10,,14-DRYD-2.1_20100804_698,14-DRYD-2.1_20100804
699,14-FCLV-0.1,14,FCLV,0.1,08/04/2010,High,20,14,15,18,15,20,17,9,9,9,9,10,10,,14-FCLV-0.1_20100804_699,14-FCLV-0.1_20100804
700,14-SHRB_T2-0.2,14,SHRB_T2,0.2,08/04/2010,High,18,17,15,18,14,20,18,10,10,10,10,8,10,Clear cut in basin,14-SHRB_T2-0.2_20100804_700,14-SHRB_T2-0.2_20100804
701,14-CHSB-1.0,14,CHSB,1.0,08/05/2010,High,16,15,20,20,15,20,20,10,9,10,9,10,9,,14-CHSB-1.0_20100805_701,14-CHSB-1.0_20100805
702,14-GBUR-0.8,14,GBUR,0.8,08/05/2010,High,14,14,14,19,20,20,20,10,10,10,10,10,7,,14-GBUR-0.8_20100805_702,14-GBUR-0.8_20100805
703,14-HUCK-0.4,14,HUCK,0.4,08/05/2010,High,18,12,15,19,13,10,20,8,6,7,6,10,10,,14-HUCK-0.4_20100805_703,14-HUCK-0.4_20100805
704,14-THOH-4.3,14,THOH,4.3,08/05/2010,High,20,17,10,19,20,20,20,10,10,10,10,10,8,,14-THOH-4.3_20100805_704,14-THOH-4.3_20100805
705,14-WOFH-1.2,14,WOFH,1.2,08/05/2010,High,18,14,15,20,17,20,18,10,10,10,10,10,8,,14-WOFH-1.2_20100805_705,14-WOFH-1.2_20100805
706,09-BLAH-4.2,09,BLAH,4.2,08/17/2010,Low,4,-9999,11,18,16,20,10,-9999,-9999,-9999,-9999,10,10,Swamp,09-BLAH-4.2_20100817_706,09-BLAH-4.2_20100817
707,09-ELMK-4.3,09,ELMK,4.3,08/17/2010,High,15,16,13,17,16,15,18,7,8,2,5,2,5,,09-ELMK-4.3_20100817_707,09-ELMK-4.3_20100817
708,09-PLST-0.8,09,PLST,0.8,08/17/2010,High,9,8,9,16,15,16,4,9,9,10,10,10,10,,09-PLST-0.8_20100817_708,09-PLST-0.8_20100817
709,09-SCKE-14.4,09,SCKE,14.4,08/17/2010,Low,9,7,6,18,18,18,15,-9999,-9999,-9999,-9999,10,6,,09-SCKE-14.4_20100817_709,09-SCKE-14.4_20100817
710,09-LSAL-3.1,09,LSAL,3.1,08/18/2010,High,16,11,16,17,16,18,18,9,9,5,5,4,2,,09-LSAL-3.1_20100818_710,09-LSAL-3.1_20100818
711,09-OMAL-0.3,09,OMAL,0.3,08/18/2010,High,11,8,11,12,11,16,15,9,9,9,9,9,8,,09-OMAL-0.3_20100818_711,09-OMAL-0.3_20100818
712,09-RAQU-3.2,09,RAQU,3.2,08/18/2010,High,11,11,6,15,15,10,10,9,9,1,5,3,5,,09-RAQU-3.2_20100818_712,09-RAQU-3.2_20100818
713,09-RAQU-44.2,09,RAQU,44.2,08/18/2010,High,16,-9999,15,16,15,20,14,9,9,10,6,10,5,,09-RAQU-44.2_20100818_713,09-RAQU-44.2_20100818
714,09-REGI-7.8,09,REGI,7.8,08/18/2010,High,15,15,6,17,16,15,15,9,9,6,5,6,4,,09-REGI-7.8_20100818_714,09-REGI-7.8_20100818
715,09-REGI_W-2.7,09,REGI_W,2.7,08/18/2010,High,15,18,19,17,15,16,17,9,9,5,5,6,1,,09-REGI_W-2.7_20100818_715,09-REGI_W-2.7_20100818
716,09-CGAY-2.7,09,CGAY,2.7,08/19/2010,High,16,11,18,18,17,15,19,8,7,6,6,2,1,,09-CGAY-2.7_20100819_716,09-CGAY-2.7_20100819
717,09-ENGL-2.5,09,ENGL,2.5,08/19/2010,High,18,16,16,17,16,20,16,9,9,9,9,10,10,,09-ENGL-2.5_20100819_717,09-ENGL-2.5_20100819
718,13-KIND-17.7,13,KIND,17.7,08/19/2010,High,5,15,18,6,12,8,10,9,1,7,1,8,8,Ever changing stream,13-KIND-17.7_20100819_718,13-KIND-17.7_20100819
719,13-KIND-39.4,13,KIND,39.4,08/19/2010,High,16,17,15,16,18,20,10,9,7,10,10,7,3,,13-KIND-39.4_20100819_719,13-KIND-39.4_20100819
720,09-LTRU-2.2,09,LTRU,2.2,08/19/2010,High,17,11,15,19,16,20,19,9,9,10,10,10,10,,09-LTRU-2.2_20100819_720,09-LTRU-2.2_20100819
721,13-ROKY-1.0,13,ROKY,1.0,08/19/2010,High,12,12,2,16,17,4,9,9,6,9,6,6,6,,13-ROKY-1.0_20100819_721,13-ROKY-1.0_20100819
722,01-BUFC-2.2,01,BUFC,2.2,08/24/2010,High,10,13,10,14,17,14,13,8,8,8,8,5,6,,01-BUFC-2.2_20100824_722,01-BUFC-2.2_20100824
723,01-CYGA-2.4,01,CYGA,2.4,08/24/2010,High,8,10,11,12,14,11,8,7,8,4,1,3,1,,01-CYGA-2.4_20100824_723,01-CYGA-2.4_20100824
724,03-FOMI-0.8,03,FOMI,0.8,08/24/2010,High,10,12,12,9,14,12,12,3,4,6,4,5,4,,03-FOMI-0.8_20100824_724,03-FOMI-0.8_20100824
725,03-FOMI_T3-1.0,03,FOMI_T3,1.0,08/24/2010,High,3,4,6,6,6,11,6,6,6,5,5,3,5,,03-FOMI_T3-1.0_20100824_725,03-FOMI_T3-1.0_20100824
726,03-JEDO-1.4,03,JEDO,1.4,08/24/2010,High,10,13,10,16,19,17,17,8,6,5,4,0,1,,03-JEDO-1.4_20100824_726,03-JEDO-1.4_20100824
727,03-JOHN-9.1,03,JOHN,9.1,08/24/2010,High,6,6,10,13,20,18,15,10,9,10,6,10,0,,03-JOHN-9.1_20100824_727,03-JOHN-9.1_20100824
728,03-ORCH-12.2,03,ORCH,12.2,08/24/2010,High,11,11,10,16,20,15,18,8,8,7,7,7,9,,03-ORCH-12.2_20100824_728,03-ORCH-12.2_20100824
729,01-SABO-0.2,01,SABO,0.2,08/24/2010,High,18,10,15,18,18,18,20,4,-9999,-9999,8,8,9,,01-SABO-0.2_20100824_729,01-SABO-0.2_20100824
730,03-TELV-12.8,03,TELV,12.8,08/24/2010,Low,12,15,10,16,11,5,6,6,1,1,1,1,-9999,,03-TELV-12.8_20100824_730,03-TELV-12.8_20100824
731,01-YUGA-3.9,01,YUGA,3.9,08/24/2010,High,10,10,10,11,18,11,17,8,8,9,9,8,8,,01-YUGA-3.9_20100824_731,01-YUGA-3.9_20100824
732,01-BUFC-21.2,01,BUFC,21.2,08/25/2010,High,14,13,16,11,11,16,17,8,8,2,2,2,1,,01-BUFC-21.2_20100825_732,01-BUFC-21.2_20100825
733,01-BUFC_T48-0.2,01,BUFC_T48,0.2,08/25/2010,High,10,13,6,11,11,10,11,6,3,2,1,1,0,,01-BUFC_T48-0.2_20100825_733,01-BUFC_T48-0.2_20100825
734,01-CATT-46.9,01,CATT,46.9,08/25/2010,High,11,18,13,15,18,13,13,8,6,9,9,10,10,,01-CATT-46.9_20100825_734,01-CATT-46.9_20100825
735,01-CONN-2.5,01,CONN,2.5,08/25/2010,High,8,15,13,7,16,18,18,8,7,8,7,10,10,,01-CONN-2.5_20100825_735,01-CONN-2.5_20100825
736,01-ELLI-28.4,01,ELLI,28.4,08/25/2010,High,11,12,8,12,15,15,11,8,7,5,6,6,8,,01-ELLI-28.4_20100825_736,01-ELLI-28.4_20100825
737,01-ELLI-31.3,01,ELLI,31.3,08/25/2010,High,13,12,7,13,16,15,15,7,7,4,3,3,4,,01-ELLI-31.3_20100825_737,01-ELLI-31.3_20100825
738,01-FOST-0.1,01,FOST,0.1,08/25/2010,High,10,13,13,15,15,10,15,5,5,3,3,1,1,,01-FOST-0.1_20100825_738,01-FOST-0.1_20100825
739,01-LBUF-0.1,01,LBUF,0.1,08/25/2010,High,7,14,11,16,16,13,16,8,6,5,5,4,6,,01-LBUF-0.1_20100825_739,01-LBUF-0.1_20100825
740,01-PICR-0.2,01,PICR,0.2,08/25/2010,High,15,15,5,18,5,18,16,9,9,9,9,3,5,,01-PICR-0.2_20100825_740,01-PICR-0.2_20100825
741,06-PIPE-0.7,06,PIPE,0.7,08/25/2010,High,5,15,10,19,6,19,15,5,8,1,5,1,8,,06-PIPE-0.7_20100825_741,06-PIPE-0.7_20100825
742,01-RUCK-0.7,01,RUCK,0.7,08/25/2010,High,15,10,10,12,18,12,17,7,7,8,8,8,8,,01-RUCK-0.7_20100825_742,01-RUCK-0.7_20100825
743,01-SABO_N-0.6,01,SABO_N,0.6,08/25/2010,Low,6,11,7,11,12,7,8,7,7,0,0,0,0,,01-SABO_N-0.6_20100825_743,01-SABO_N-0.6_20100825
744,01-SPEN-1.5,01,SPEN,1.5,08/25/2010,High,13,16,13,11,12,16,20,3,3,5,5,10,10,,01-SPEN-1.5_20100825_744,01-SPEN-1.5_20100825
745,01-SPOO-0.3,01,SPOO,0.3,08/25/2010,High,10,3,6,2,11,2,15,5,5,5,5,6,6,,01-SPOO-0.3_20100825_745,01-SPOO-0.3_20100825
746,01-TEEN-0.4,01,TEEN,0.4,08/25/2010,High,11,10,10,13,14,18,13,9,9,9,9,8,7,,01-TEEN-0.4_20100825_746,01-TEEN-0.4_20100825
747,01-TEEN-22.4,01,TEEN,22.4,08/25/2010,High,10,13,6,15,16,16,18,6,6,6,6,9,9,,01-TEEN-22.4_20100825_747,01-TEEN-22.4_20100825
748,01-TEES_T4-1.4,01,TEES_T4,1.4,08/25/2010,High,5,12,12,16,8,15,20,10,10,6,6,10,10,,01-TEES_T4-1.4_20100825_748,01-TEES_T4-1.4_20100825
749,01-TONA_E-0.1,01,TONA_E,0.1,08/25/2010,High,16,13,14,16,15,16,-9999,7,7,9,6,9,8,,01-TONA_E-0.1_20100825_749,01-TONA_E-0.1_20100825
750,01-CAZE_E-15.7,01,CAZE_E,15.7,08/26/2010,High,10,6,11,11,10,13,13,5,5,6,4,5,3,,01-CAZE_E-15.7_20100826_750,01-CAZE_E-15.7_20100826
751,01-CAZE_W-11.0,01,CAZE_W,11.0,08/26/2010,High,12,11,11,16,7,14,15,7,6,1,1,1,1,,01-CAZE_W-11.0_20100826_751,01-CAZE_W-11.0_20100826
752,01-MURD_T4-1.2,01,MURD_T4,1.2,08/31/2010,Low,11,13,10,10,15,15,15,9,6,6,6,9,8,,01-MURD_T4-1.2_20100831_752,01-MURD_T4-1.2_20100831
753,01-TONA-34.4,01,TONA,34.4,08/31/2010,Low,13,13,14,16,12,14,10,4,4,3,3,2,6,,01-TONA-34.4_20100831_753,01-TONA-34.4_20100831
754,01-TONA-58.3,01,TONA,58.3,08/31/2010,High,16,15,15,10,16,16,14,8,9,8,9,3,6,,01-TONA-58.3_20100831_754,01-TONA-58.3_20100831
755,01-TONA-65.8,01,TONA,65.8,08/31/2010,High,16,15,15,10,17,18,17,8,6,9,7,3,2,,01-TONA-65.8_20100831_755,01-TONA-65.8_20100831
756,01-BELS-2.7,01,BELS,2.7,09/01/2010,High,11,19,10,11,8,14,15,8,9,9,9,9,5,,01-BELS-2.7_20100901_756,01-BELS-2.7_20100901
757,01-CHAU-0.4,01,CHAU,0.4,09/01/2010,High,15,14,10,15,10,13,16,7,6,6,7,3,3,,01-CHAU-0.4_20100901_757,01-CHAU-0.4_20100901
758,01-COEL-1.5,01,COEL,1.5,09/01/2010,High,10,17,8,15,9,15,11,6,6,4,6,5,5,,01-COEL-1.5_20100901_758,01-COEL-1.5_20100901
759,01-CWAY-0.2,01,CWAY,0.2,09/01/2010,High,13,18,15,10,10,15,17,9,9,10,10,8,5,,01-CWAY-0.2_20100901_759,01-CWAY-0.2_20100901
760,01-CWAY-8.3,01,CWAY,8.3,09/01/2010,High,13,18,10,6,10,11,6,5,6,5,6,8,8,,01-CWAY-8.3_20100901_760,01-CWAY-8.3_20100901
761,01-HYCK-0.9,01,HYCK,0.9,09/01/2010,High,15,16,10,10,8,11,16,6,6,5,5,2,2,,01-HYCK-0.9_20100901_761,01-HYCK-0.9_20100901
762,01-LCHA-0.1,01,LCHA,0.1,09/01/2010,High,15,18,10,16,7,15,17,9,9,10,9,10,9,,01-LCHA-0.1_20100901_762,01-LCHA-0.1_20100901
763,01-VBUR-0.4,01,VBUR,0.4,09/01/2010,High,11,17,9,10,8,18,6,4,4,4,4,10,2,,01-VBUR-0.4_20100901_763,01-VBUR-0.4_20100901
764,01-WLNT-8.2,01,WLNT,8.2,09/01/2010,High,13,16,14,13,10,16,10,5,6,5,7,2,2,,01-WLNT-8.2_20100901_764,01-WLNT-8.2_20100901
765,01-BSIS-8.6,01,BSIS,8.6,09/02/2010,High,8,19,6,16,9,16,5,4,6,5,3,8,2,,01-BSIS-8.6_20100902_765,01-BSIS-8.6_20100902
766,01-CATT-2.0,01,CATT,2.0,09/02/2010,High,10,13,18,11,12,15,6,5,3,6,4,3,3,,01-CATT-2.0_20100902_766,01-CATT-2.0_20100902
767,01-CLEA-3.1,01,CLEA,3.1,09/02/2010,High,16,13,11,10,17,18,17,6,8,4,8,0,3,,01-CLEA-3.1_20100902_767,01-CLEA-3.1_20100902
768,01-HAMP-1.2,01,HAMP,1.2,09/02/2010,High,3,20,6,18,8,12,5,2,5,4,4,6,2,,01-HAMP-1.2_20100902_768,01-HAMP-1.2_20100902
769,04-BLCB-1.8,04,BLCB,1.8,09/07/2010,High,12,16,9,14,13,18,13,9,7,8,8,7,10,,04-BLCB-1.8_20100907_769,04-BLCB-1.8_20100907
770,04-CRYD-2.3,04,CRYD,2.3,09/07/2010,High,15,12,13,13,17,17,15,7,-9999,-9999,8,10,10,,04-CRYD-2.3_20100907_770,04-CRYD-2.3_20100907
771,04-KNIT-0.3,04,KNIT,0.3,09/07/2010,High,14,16,14,13,12,18,20,8,8,7,7,6,6,,04-KNIT-0.3_20100907_771,04-KNIT-0.3_20100907
772,04-PHIP-0.1,04,PHIP,0.1,09/07/2010,High,16,17,16,14,8,17,19,6,10,6,5,10,6,,04-PHIP-0.1_20100907_772,04-PHIP-0.1_20100907
773,04-VANM-1.3,04,VANM,1.3,09/07/2010,High,10,17,13,17,14,18,20,10,10,10,10,7,8,,04-VANM-1.3_20100907_773,04-VANM-1.3_20100907
774,04-VCAM-0.4,04,VCAM,0.4,09/07/2010,High,9,8,16,15,13,14,15,10,10,8,8,7,9,,04-VCAM-0.4_20100907_774,04-VCAM-0.4_20100907
775,04-CLCK-0.2,04,CLCK,0.2,09/08/2010,High,0,6,6,10,19,0,14,1,1,0,0,2,2,Dredged site,04-CLCK-0.2_20100908_775,04-CLCK-0.2_20100908
776,04-SILO-3.6,04,SILO,3.6,09/08/2010,High,20,10,20,13,15,19,20,5,6,8,7,8,10,,04-SILO-3.6_20100908_776,04-SILO-3.6_20100908
777,04-SPRG-0.3,04,SPRG,0.3,09/08/2010,High,16,9,19,15,20,18,20,7,6,6,6,7,2,,04-SPRG-0.3_20100908_777,04-SPRG-0.3_20100908
778,14-BSHR-3.7,14,BSHR,3.7,09/22/2010,Low,8,5,15,11,11,11,13,8,6,9,6,9,6,,14-BSHR-3.7_20100922_778,14-BSHR-3.7_20100922
779,14-DELA-1.8,14,DELA,1.8,09/22/2010,High,6,13,3,12,8,13,5,9,9,3,3,0,1,,14-DELA-1.8_20100922_779,14-DELA-1.8_20100922
780,14-HAFY-0.2,14,HAFY,0.2,09/22/2010,High,17,12,14,17,7,11,18,5,5,3,2,2,1,,14-HAFY-0.2_20100922_780,14-HAFY-0.2_20100922
781,14-LDEL-0.1,14,LDEL,0.1,09/22/2010,High,15,15,11,15,17,15,18,9,7,7,2,2,1,,14-LDEL-0.1_20100922_781,14-LDEL-0.1_20100922
782,14-PINE-0.2,14,PINE,0.2,09/22/2010,High,16,17,10,16,5,15,16,6,3,5,1,7,1,,14-PINE-0.2_20100922_782,14-PINE-0.2_20100922
783,14-TENR_E-1.4,14,TENR_E,1.4,09/22/2010,High,19,14,10,17,8,19,19,5,7,7,7,8,8,,14-TENR_E-1.4_20100922_783,14-TENR_E-1.4_20100922
784,14-WDEL-75.7,14,WDEL,75.7,09/22/2010,High,15,16,16,16,18,10,20,9,9,5,8,2,9,,14-WDEL-75.7_20100922_784,14-WDEL-75.7_20100922
785,14-CALL-0.2,14,CALL,0.2,09/23/2010,High,13,13,11,12,8,12,16,8,8,3,3,2,1,,14-CALL-0.2_20100923_785,14-CALL-0.2_20100923
786,14-DELA-50.4,14,DELA,50.4,09/23/2010,High,11,16,1,12,6,16,8,9,9,6,5,2,3,,14-DELA-50.4_20100923_786,14-DELA-50.4_20100923
787,14-MONG_M-0.3,14,MONG_M,0.3,09/23/2010,High,16,13,13,11,11,16,12,8,8,8,7,6,8,,14-MONG_M-0.3_20100923_787,14-MONG_M-0.3_20100923
788,14-MONG_W-0.2,14,MONG_W,0.2,09/23/2010,High,15,12,15,14,8,16,11,6,7,3,9,3,9,,14-MONG_W-0.2_20100923_788,14-MONG_W-0.2_20100923
789,13-BAIL-1.0,13,BAIL,1.0,10/20/2010,High,13,13,12,14,13,9,14,8,6,8,4,8,5,,13-BAIL-1.0_20101020_789,13-BAIL-1.0_20101020
790,13-CROB-1.5,13,CROB,1.5,10/20/2010,High,18,15,10,15,11,11,17,5,5,5,4,5,3,,13-CROB-1.5_20101020_790,13-CROB-1.5_20101020
791,13-CROS_T2-0.4,13,CROS_T2,0.4,10/20/2010,High,16,16,10,14,11,20,16,7,8,9,7,8,6,,13-CROS_T2-0.4_20101020_791,13-CROS_T2-0.4_20101020
792,13-EBCR_T13-0.3,13,EBCR_T13,0.3,10/20/2010,High,19,14,15,13,19,16,18,9,9,9,8,10,3,,13-EBCR_T13-0.3_20101020_792,13-EBCR_T13-0.3_20101020
793,13-HAVI-2.3,13,HAVI,2.3,10/20/2010,High,15,14,16,17,19,17,20,8,7,9,9,10,9,,13-HAVI-2.3_20101020_793,13-HAVI-2.3_20101020
794,13-LSAG_T1-0.1,13,LSAG_T1,0.1,10/20/2010,High,18,14,11,18,15,19,17,10,10,10,10,10,10,,13-LSAG_T1-0.1_20101020_794,13-LSAG_T1-0.1_20101020
795,13-PEEK-13.3,13,PEEK,13.3,10/20/2010,High,18,12,13,10,13,15,17,7,8,4,5,4,5,,13-PEEK-13.3_20101020_795,13-PEEK-13.3_20101020
796,13-BUSK-3.0,13,BUSK,3.0,10/21/2010,High,18,13,12,16,17,11,19,8,7,3,5,3,4,,13-BUSK-3.0_20101021_796,13-BUSK-3.0_20101021
797,13-CHES_T5-1.1,13,CHES_T5,1.1,10/21/2010,High,18,17,11,18,16,16,19,9,7,9,5,9,4,,13-CHES_T5-1.1_20101021_797,13-CHES_T5-1.1_20101021
798,14-LOOM-0.5,14,LOOM,0.5,10/21/2010,High,19,14,15,18,18,20,18,7,7,8,10,8,10,,14-LOOM-0.5_20101021_798,14-LOOM-0.5_20101021
799,13-ROND-58.0,13,ROND,58.0,10/21/2010,High,17,13,12,17,17,12,19,6,7,4,8,3,7,,13-ROND-58.0_20101021_799,13-ROND-58.0_20101021
800,13-SUGL-1.4,13,SUGL,1.4,10/21/2010,High,18,17,12,18,18,19,19,5,6,10,5,10,5,,13-SUGL-1.4_20101021_800,13-SUGL-1.4_20101021
801,14-BAXT-3.6,14,BAXT,3.6,10/27/2010,High,16,14,11,15,18,16,19,8,5,9,2,9,2,,14-BAXT-3.6_20101027_801,14-BAXT-3.6_20101027
802,13-BRCH-4.0,13,BRCH,4.0,10/27/2010,High,17,14,11,14,19,15,18,6,8,8,3,9,3,,13-BRCH-4.0_20101027_802,13-BRCH-4.0_20101027
803,14-CHSB-1.0,14,CHSB,1.0,10/27/2010,High,15,15,11,13,18,18,19,8,6,9,3,9,2,,14-CHSB-1.0_20101027_803,14-CHSB-1.0_20101027
804,14-DRYD-2.1,14,DRYD,2.1,10/27/2010,High,16,14,12,13,18,16,18,5,5,9,5,9,4,,14-DRYD-2.1_20101027_804,14-DRYD-2.1_20101027
805,14-EMRY-0.7,14,EMRY,0.7,10/27/2010,High,15,15,14,15,19,15,18,8,6,4,4,2,4,,14-EMRY-0.7_20101027_805,14-EMRY-0.7_20101027
806,14-HUCK-0.4,14,HUCK,0.4,10/27/2010,High,15,14,10,14,19,19,19,7,7,9,8,10,8,,14-HUCK-0.4_20101027_806,14-HUCK-0.4_20101027
807,14-SHRB_T2-0.2,14,SHRB_T2,0.2,10/27/2010,High,14,17,16,13,19,19,17,6,7,5,8,4,8,,14-SHRB_T2-0.2_20101027_807,14-SHRB_T2-0.2_20101027
808,14-CHOL-0.4,14,CHOL,0.4,10/28/2010,High,15,13,13,12,18,12,18,5,3,5,1,5,1,,14-CHOL-0.4_20101028_808,14-CHOL-0.4_20101028
